RecordID,AQI,PM10,PM2_5,NO2,SO2,O3,Temperature,Humidity,WindSpeed,RespiratoryCases,CardiovascularCases,HospitalAdmissions,HealthImpactScore,HealthImpactClass
4745,116.36,152.97,130.90,9.50,45.70,108.38,16.95,97.44,18.25,11,6,4,88.70,0.00
4746,26.92,31.45,50.87,173.12,81.46,54.56,26.23,15.24,13.99,8,8,4,46.22,2.00
4747,94.94,257.49,86.40,33.96,31.13,220.62,12.86,26.09,3.30,8,5,4,97.72,0.00
4748,19.48,92.93,11.34,186.15,57.54,59.71,-0.50,71.04,15.03,6,6,3,44.14,2.00
4749,195.91,291.39,117.62,95.72,20.85,185.03,27.35,24.00,3.63,6,7,0,100.00,0.00
4750,401.20,35.36,151.26,68.08,38.54,83.88,26.89,19.62,11.17,11,3,3,100.00,0.00
4751,170.62,287.48,82.66,148.35,85.75,197.09,2.25,23.83,1.54,6,9,4,100.00,0.00
4752,222.09,27.30,84.05,175.37,21.60,162.14,31.65,15.57,0.95,13,6,1,100.00,0.00
4753,337.79,69.31,17.66,74.14,81.02,127.03,20.68,32.62,9.28,15,7,4,100.00,0.00
4754,254.45,13.97,40.39,81.47,28.29,201.90,1.82,34.40,2.10,13,9,2,100.00,0.00
4755,430.72,211.53,30.94,86.63,3.45,124.72,22.60,54.88,6.13,8,10,8,100.00,0.00
4756,433.02,255.09,96.34,184.46,10.99,246.41,1.68,49.49,6.78,14,5,1,100.00,0.00
4757,4.96,130.22,105.85,138.51,74.59,218.88,3.26,52.63,15.39,11,6,2,74.22,1.00
4758,389.02,278.56,189.79,49.53,26.21,162.19,32.40,65.44,6.65,13,8,4,100.00,0.00
4759,230.37,177.09,14.65,37.00,65.41,263.12,36.47,30.79,9.89,11,3,2,100.00,0.00
4760,494.42,189.00,119.97,46.07,69.92,248.66,2.84,22.12,15.45,9,5,2,100.00,0.00
4761,241.62,253.63,105.30,52.71,34.51,159.55,36.40,89.10,4.10,8,3,4,100.00,0.00
4762,493.45,89.04,103.25,46.04,47.49,20.53,1.94,67.05,16.10,8,6,2,100.00,0.00
4763,377.28,106.28,174.63,131.70,40.38,169.80,-4.14,15.46,16.64,9,2,2,100.00,0.00
4764,124.30,271.79,41.11,23.19,94.73,106.58,-7.09,96.49,19.78,12,5,0,89.77,0.00
4765,269.20,270.29,8.15,77.47,31.99,162.03,2.11,72.38,8.88,16,4,2,100.00,0.00
4766,496.07,292.94,134.45,125.01,18.33,194.14,9.26,23.65,7.41,8,5,1,100.00,0.00
4767,428.77,270.55,69.03,58.17,36.56,193.45,36.38,97.22,14.04,4,9,1,100.00,0.00
4768,48.68,38.21,3.52,13.05,66.95,202.06,2.11,42.89,1.16,5,6,2,43.83,2.00
4769,353.19,247.12,50.27,16.36,69.74,203.78,8.27,98.61,0.80,14,1,1,100.00,0.00
4770,172.79,122.95,61.87,25.19,92.41,32.78,26.71,19.29,6.70,10,8,2,85.25,0.00
4771,3.49,297.24,123.37,167.17,88.18,57.51,5.10,24.40,14.59,6,8,3,81.34,0.00
4772,201.74,141.68,34.52,131.57,28.83,189.16,24.22,69.17,2.33,11,5,2,100.00,0.00
4773,117.38,166.15,82.61,12.90,45.52,122.45,11.60,11.99,12.71,7,5,4,82.95,0.00
4774,409.43,158.93,96.50,78.21,74.73,228.86,-0.18,11.68,5.39,11,3,3,100.00,0.00
4775,168.67,96.52,91.85,55.72,91.65,37.47,26.70,81.28,13.03,8,9,3,90.54,0.00
4776,413.76,22.51,194.79,115.61,33.72,57.46,-8.65,25.10,9.14,12,4,5,100.00,0.00
4777,0.30,268.70,9.10,104.56,44.44,167.54,4.62,92.69,2.30,14,5,2,57.87,2.00
4778,153.91,240.80,190.19,96.22,89.95,150.22,7.81,48.33,4.95,13,5,2,100.00,0.00
4779,120.58,41.86,116.39,62.90,35.85,79.92,12.91,88.63,4.39,11,0,4,78.85,1.00
4780,116.78,233.03,159.15,27.56,48.05,122.50,23.99,47.60,3.29,5,6,2,100.00,0.00
4781,34.09,187.75,86.08,148.48,90.45,10.49,12.97,57.72,9.37,10,10,3,65.52,1.00
4782,93.56,122.74,90.77,175.97,80.22,11.11,19.72,38.49,19.09,11,5,2,79.28,1.00
4783,277.77,76.21,175.87,188.83,24.34,28.48,19.79,69.23,13.16,12,3,1,100.00,0.00
4784,145.68,257.92,179.19,11.72,32.48,173.04,8.66,38.64,16.72,12,6,1,100.00,0.00
4785,208.70,210.06,47.74,147.98,35.30,259.11,36.70,30.09,19.62,10,8,2,100.00,0.00
4786,188.43,164.32,39.85,145.30,91.27,78.07,37.79,17.29,10.81,8,8,4,100.00,0.00
4787,437.95,182.87,99.25,189.42,99.89,10.18,19.09,15.19,4.76,15,6,1,100.00,0.00
4788,452.65,27.32,180.06,50.58,77.40,212.59,-6.42,37.54,18.56,12,4,2,100.00,0.00
4789,246.48,142.18,64.47,148.44,48.43,256.61,14.56,76.28,13.98,10,5,4,100.00,0.00
4790,165.08,58.11,130.40,10.93,1.02,41.45,-0.78,28.51,19.18,4,2,2,85.78,0.00
4791,53.40,62.52,141.63,126.25,69.75,115.72,14.16,36.93,13.02,10,5,1,76.92,1.00
4792,476.70,198.39,155.73,70.17,38.94,47.62,-0.58,91.47,15.50,3,9,1,100.00,0.00
4793,30.11,273.38,112.78,153.78,63.30,31.91,25.19,67.52,17.81,9,4,0,78.51,1.00
4794,148.83,121.13,80.49,172.66,60.67,194.45,-5.98,92.78,15.18,12,7,2,100.00,0.00
4795,149.03,62.32,193.40,72.96,48.08,290.26,37.67,92.01,11.25,14,3,0,100.00,0.00
4796,160.20,194.62,122.27,105.12,94.44,203.45,-0.23,15.71,9.44,12,6,2,100.00,0.00
4797,82.14,261.36,145.71,23.48,2.31,295.44,23.03,95.95,16.47,11,2,3,100.00,0.00
4798,391.58,224.50,69.00,83.38,71.21,130.32,35.85,14.61,15.44,9,3,0,100.00,0.00
4799,61.25,260.63,133.99,72.16,40.98,269.36,2.39,93.31,7.33,10,4,4,100.00,0.00
4800,317.45,160.97,51.56,36.62,71.38,61.53,36.71,59.21,9.97,14,7,1,100.00,0.00
4801,61.92,225.56,49.02,178.90,67.52,35.37,9.43,57.99,12.70,10,3,1,74.63,1.00
4802,35.27,42.02,142.94,29.62,1.02,210.76,38.03,74.19,0.57,11,1,3,65.53,1.00
4803,454.71,104.48,104.28,127.15,28.53,111.42,38.57,89.13,4.95,15,8,1,100.00,0.00
4804,95.06,116.86,136.66,178.03,18.91,95.31,-0.60,65.53,5.00,11,4,2,95.60,0.00
4805,410.63,153.39,53.89,182.39,16.70,201.38,31.55,48.29,17.66,5,8,2,100.00,0.00
4806,272.32,278.72,119.74,158.65,72.85,100.05,-0.33,20.07,6.63,13,5,1,100.00,0.00
4807,38.93,262.29,88.79,35.23,23.96,171.77,1.32,81.03,10.90,6,1,1,76.95,1.00
4808,477.72,40.36,119.39,163.49,47.47,89.84,-5.79,21.55,16.63,4,8,1,100.00,0.00
4809,123.48,51.84,58.18,55.31,24.70,235.13,-2.17,75.37,5.19,5,4,2,83.99,0.00
4810,429.82,107.29,143.09,184.48,58.02,93.72,21.61,57.51,2.48,8,4,3,100.00,0.00
4811,84.41,87.22,161.19,141.82,72.06,160.50,12.46,44.73,18.97,5,6,0,98.54,0.00
4812,426.97,184.43,51.98,157.05,33.11,6.95,29.55,65.17,14.09,6,7,4,100.00,0.00
4813,6.61,270.83,60.12,17.01,60.30,237.52,6.60,79.51,3.54,8,3,2,69.05,1.00
4814,255.89,288.69,132.23,116.55,82.49,186.10,38.43,94.70,16.39,10,11,1,100.00,0.00
4815,384.72,196.08,139.12,164.23,9.42,57.67,-7.51,33.82,15.74,19,11,2,100.00,0.00
4816,467.40,251.45,140.82,172.32,71.07,64.61,-6.85,95.24,16.75,10,8,0,100.00,0.00
4817,454.60,157.56,136.54,5.73,32.31,78.75,25.07,96.49,5.52,8,3,3,100.00,0.00
4818,409.81,62.50,78.56,187.83,12.26,172.96,34.38,83.23,8.97,12,5,0,100.00,0.00
4819,444.10,157.41,78.97,8.67,54.57,164.49,29.78,89.33,13.87,9,2,0,100.00,0.00
4820,99.61,166.52,50.96,122.90,22.63,82.16,14.49,72.32,7.81,16,3,2,77.25,1.00
4821,142.09,222.74,31.37,138.68,82.14,208.22,3.48,13.52,1.40,15,8,4,100.00,0.00
4822,144.48,65.96,138.52,21.47,4.29,266.71,-9.33,61.76,2.73,15,5,3,100.00,0.00
4823,188.53,110.49,18.64,9.60,9.87,13.05,15.47,77.25,11.94,12,4,2,72.72,1.00
4824,196.66,109.21,187.56,156.98,52.10,125.16,13.78,94.75,7.50,13,7,1,100.00,0.00
4825,272.28,287.83,165.34,76.93,58.89,178.06,7.21,61.34,0.11,10,8,0,100.00,0.00
4826,79.94,133.18,171.50,21.42,72.99,175.93,18.90,81.48,15.34,10,8,2,93.27,0.00
4827,345.62,226.53,181.33,152.53,25.93,5.86,26.44,73.45,8.33,11,4,1,100.00,0.00
4828,83.78,225.24,81.72,169.83,84.18,63.17,25.04,35.27,6.28,11,9,2,89.95,0.00
4829,155.15,79.66,169.34,117.48,95.31,18.55,3.16,23.93,14.27,10,3,1,100.00,0.00
4830,251.67,171.56,31.61,32.25,49.90,170.69,19.27,77.58,9.10,17,5,1,100.00,0.00
4831,398.22,268.29,4.33,3.04,76.05,193.62,-2.56,31.04,13.90,10,5,2,100.00,0.00
4832,369.73,142.56,156.98,140.16,52.48,47.92,-3.92,32.02,0.26,9,5,0,100.00,0.00
4833,322.77,283.54,14.96,110.03,6.95,99.90,29.29,67.96,0.19,9,1,2,100.00,0.00
4834,77.89,64.34,197.70,130.16,32.61,98.94,24.69,81.02,11.20,8,1,2,92.09,0.00
4835,273.52,22.25,134.96,162.64,8.75,245.94,28.40,62.41,19.64,7,1,2,100.00,0.00
4836,43.72,267.44,150.69,86.85,98.89,58.40,-2.38,89.65,5.45,6,6,2,89.31,0.00
4837,188.68,254.30,49.16,24.90,22.90,164.49,35.73,29.03,13.66,10,3,3,100.00,0.00
4838,206.76,297.78,134.77,188.00,63.59,234.88,-3.34,32.72,3.45,13,6,1,100.00,0.00
4839,19.91,203.82,8.64,109.05,28.43,248.87,33.50,67.33,6.23,16,5,4,63.31,1.00
4840,136.99,281.01,167.57,123.06,65.32,199.97,7.62,84.64,1.56,9,9,2,100.00,0.00
4841,477.82,248.08,33.92,186.68,21.04,89.86,-4.73,58.54,17.62,6,8,3,100.00,0.00
4842,476.82,253.33,139.47,186.32,78.53,246.91,4.34,10.93,6.21,4,3,3,100.00,0.00
4843,176.16,170.74,44.90,114.42,11.08,222.65,-0.93,70.92,4.61,6,4,2,100.00,0.00
4844,21.55,114.71,13.69,59.52,89.52,211.34,14.53,83.22,14.61,12,8,3,50.78,2.00
4845,89.55,280.37,96.30,199.42,84.04,20.20,37.49,34.89,3.99,12,12,4,98.25,0.00
4846,196.11,129.64,33.86,136.16,67.88,12.98,6.39,14.88,4.81,7,9,3,96.32,0.00
4847,473.89,161.65,145.89,81.69,6.74,208.61,20.60,56.62,2.07,10,3,4,100.00,0.00
4848,70.60,133.83,47.51,111.97,20.86,283.44,34.59,13.79,19.26,13,8,1,81.96,0.00
4849,381.76,169.45,68.49,83.17,85.94,232.12,21.50,47.44,4.95,6,5,1,100.00,0.00
4850,54.34,141.15,113.49,177.66,12.20,249.44,8.11,11.60,19.91,8,6,2,95.03,0.00
4851,490.63,14.39,56.99,96.50,15.59,163.49,39.54,30.25,3.52,8,4,2,100.00,0.00
4852,190.81,264.61,75.60,164.71,54.40,91.38,-0.63,44.99,0.41,10,8,2,100.00,0.00
4853,387.62,133.32,163.12,168.04,27.42,203.32,16.16,20.05,17.91,6,6,3,100.00,0.00
4854,171.30,176.68,35.84,164.87,22.21,213.59,29.84,20.27,11.60,8,3,4,100.00,0.00
4855,313.83,41.76,16.44,144.44,57.58,202.61,-9.97,84.44,7.03,11,5,3,100.00,0.00
4856,96.01,1.02,65.67,170.98,37.26,284.01,25.10,13.73,10.27,5,4,2,87.63,0.00
4857,73.01,73.59,84.88,77.45,14.06,110.15,3.32,72.01,5.21,5,6,1,65.27,1.00
4858,469.03,211.38,108.53,22.93,53.49,11.90,-1.51,83.30,12.70,10,3,0,100.00,0.00
4859,458.82,29.76,74.48,168.49,38.70,272.53,3.71,21.77,12.33,9,7,0,100.00,0.00
4860,443.73,272.67,157.98,99.63,73.45,48.15,38.34,27.58,1.60,11,8,2,100.00,0.00
4861,312.72,64.51,7.86,25.48,10.28,209.20,34.60,67.73,18.21,5,3,7,100.00,0.00
4862,404.13,61.38,86.35,23.06,62.06,261.96,0.69,38.41,9.21,13,1,0,100.00,0.00
4863,34.52,54.45,76.45,31.85,43.65,93.04,-4.15,52.88,3.90,9,7,2,45.77,2.00
4864,167.39,4.19,129.52,150.19,40.61,249.12,8.21,85.24,6.15,10,2,1,100.00,0.00
4865,156.85,231.54,193.26,142.17,23.23,99.62,19.62,22.42,17.32,10,6,0,100.00,0.00
4866,317.82,262.51,102.08,40.76,3.04,238.28,33.36,65.77,7.66,10,3,4,100.00,0.00
4867,177.98,184.25,197.38,169.38,84.77,20.95,38.30,94.82,11.24,14,4,5,100.00,0.00
4868,74.25,56.46,60.45,56.26,32.64,196.57,27.56,15.17,18.95,3,4,2,64.60,1.00
4869,298.23,85.58,6.17,158.60,68.11,203.14,19.95,15.40,13.03,12,2,4,100.00,0.00
4870,407.19,142.78,33.13,97.76,94.76,147.43,-2.88,59.93,13.51,11,3,1,100.00,0.00
4871,191.06,286.30,79.02,146.31,56.50,206.13,-6.30,96.41,4.97,10,6,0,100.00,0.00
4872,66.13,74.21,63.27,76.28,39.71,276.96,19.80,29.84,13.37,12,1,3,75.56,1.00
4873,98.34,219.49,19.41,69.43,26.83,220.16,16.95,39.77,7.88,10,5,5,84.39,0.00
4874,118.74,131.83,86.53,168.27,93.40,288.39,32.30,18.88,18.22,9,5,1,100.00,0.00
4875,149.95,89.35,67.62,7.06,68.21,134.58,6.13,42.60,2.59,8,5,1,84.58,0.00
4876,321.40,136.77,24.52,194.95,66.53,158.49,-8.02,13.99,5.71,11,4,2,100.00,0.00
4877,300.47,21.36,59.22,129.64,42.62,79.12,11.19,45.02,1.32,7,5,4,100.00,0.00
4878,348.04,239.61,177.29,86.50,84.50,295.68,38.46,59.99,7.62,6,4,2,100.00,0.00
4879,181.25,72.99,60.41,125.61,71.37,16.54,29.78,97.75,2.97,10,1,2,89.90,0.00
4880,412.00,217.62,142.79,24.55,28.32,107.59,-8.31,83.65,16.90,14,1,1,100.00,0.00
4881,102.04,20.50,122.41,102.81,59.96,89.31,33.73,83.99,18.50,5,3,0,76.74,1.00
4882,234.52,286.53,85.44,197.02,43.02,115.95,13.58,30.53,13.39,9,3,2,100.00,0.00
4883,400.47,57.90,47.81,47.05,0.66,275.32,8.24,17.85,2.07,9,7,1,100.00,0.00
4884,90.08,264.82,73.80,144.46,80.76,110.41,7.34,64.28,6.83,13,4,0,97.08,0.00
4885,54.93,242.84,118.42,86.99,12.28,275.09,19.76,56.90,19.29,6,6,1,99.32,0.00
4886,441.84,290.36,70.15,130.49,51.00,127.00,16.53,56.49,2.73,11,6,2,100.00,0.00
4887,171.46,143.37,42.98,40.98,33.62,256.43,22.83,19.81,11.13,11,7,3,100.00,0.00
4888,341.94,218.22,23.29,94.09,34.21,156.53,18.68,54.45,7.06,5,4,0,100.00,0.00
4889,12.67,111.21,175.95,196.02,47.74,93.41,-2.80,23.53,19.98,12,4,2,80.58,0.00
4890,345.02,55.31,88.06,39.06,99.70,134.80,2.86,47.99,5.71,9,5,2,100.00,0.00
4891,158.05,132.92,125.04,127.29,40.84,127.31,32.05,15.59,0.96,13,2,5,100.00,0.00
4892,27.87,49.72,98.08,115.12,18.23,77.97,23.16,87.12,14.04,7,2,2,51.31,2.00
4893,304.91,294.61,174.51,113.01,61.36,86.89,12.42,11.19,6.53,9,3,1,100.00,0.00
4894,120.40,28.87,109.39,123.02,23.63,55.94,-0.87,94.54,13.15,13,2,4,79.35,1.00
4895,193.40,176.76,96.16,100.45,10.55,100.80,-9.62,87.66,2.09,18,4,2,100.00,0.00
4896,40.29,187.94,184.92,3.39,5.02,187.32,5.59,77.73,10.46,11,8,0,86.38,0.00
4897,73.58,161.42,143.94,180.02,2.29,115.97,-7.26,98.43,7.50,12,8,3,96.71,0.00
4898,148.99,198.66,22.31,165.40,43.12,213.70,14.11,14.84,10.74,7,5,2,100.00,0.00
4899,44.88,34.85,35.54,34.83,42.67,296.09,31.09,67.74,17.07,9,3,5,56.88,2.00
4900,455.41,166.51,157.42,82.65,18.55,113.13,4.27,86.44,19.45,12,5,3,100.00,0.00
4901,3.02,86.16,167.17,154.11,78.40,138.79,32.39,21.40,15.06,13,3,4,73.80,1.00
4902,241.93,282.05,109.04,196.01,12.93,49.23,25.23,62.63,15.34,7,5,4,100.00,0.00
4903,61.62,228.62,110.89,190.23,91.53,117.66,-3.74,45.45,10.58,8,3,4,98.55,0.00
4904,153.84,291.75,126.39,179.87,58.76,218.05,22.23,49.22,1.95,16,10,3,100.00,0.00
4905,463.03,11.27,87.82,31.67,2.76,65.22,-2.42,92.13,13.34,5,5,2,100.00,0.00
4906,80.85,85.54,136.04,182.90,96.30,54.62,22.74,58.48,2.96,9,8,3,87.30,0.00
4907,482.92,58.63,21.70,175.69,30.79,112.91,-2.86,18.39,4.91,15,2,0,100.00,0.00
4908,102.90,3.35,192.26,75.39,45.00,245.59,9.63,94.35,14.15,10,3,0,100.00,0.00
4909,370.78,72.70,150.03,78.90,28.43,187.10,18.33,26.67,13.14,10,7,0,100.00,0.00
4910,273.34,203.63,126.23,91.98,72.84,287.27,-7.48,90.34,6.29,7,6,1,100.00,0.00
4911,442.24,69.33,63.26,131.24,48.57,271.36,-2.33,97.38,15.44,10,4,2,100.00,0.00
4912,277.00,152.70,32.19,52.17,13.24,45.34,6.02,89.01,18.79,7,4,4,100.00,0.00
4913,267.28,266.35,81.87,4.59,10.42,12.77,13.12,70.94,10.91,11,8,1,100.00,0.00
4914,97.73,208.13,132.32,28.25,72.54,119.73,32.92,76.92,13.55,6,7,1,92.69,0.00
4915,83.11,118.39,126.74,88.02,23.71,156.62,-0.64,72.99,5.44,10,3,1,87.53,0.00
4916,458.24,111.74,76.53,56.40,13.78,154.67,7.37,51.45,19.42,13,6,1,100.00,0.00
4917,163.92,136.72,122.66,152.90,49.94,40.23,13.79,34.70,5.47,7,2,2,100.00,0.00
4918,186.04,53.11,162.75,21.34,80.28,37.45,4.79,35.65,17.75,11,1,4,100.00,0.00
4919,379.91,190.20,5.26,183.49,27.88,14.06,21.29,75.81,18.56,5,9,1,100.00,0.00
4920,169.41,109.25,90.12,179.07,27.64,255.26,2.83,66.34,14.39,10,4,2,100.00,0.00
4921,476.03,255.71,151.71,181.75,83.39,284.32,28.62,62.64,16.23,15,6,6,100.00,0.00
4922,368.96,226.97,109.23,147.92,14.78,34.71,15.26,68.73,9.16,5,13,3,100.00,0.00
4923,298.71,183.15,130.30,21.40,61.67,63.94,-5.68,79.73,18.39,10,5,1,100.00,0.00
4924,440.45,109.26,103.34,87.63,95.50,26.96,21.35,77.35,14.85,14,6,2,100.00,0.00
4925,24.80,62.98,198.37,26.28,84.13,263.25,18.46,19.49,6.53,11,6,4,85.32,0.00
4926,128.53,232.85,10.92,197.54,6.18,287.61,6.93,42.67,0.70,9,5,1,100.00,0.00
4927,232.52,145.92,98.21,66.61,31.99,78.54,-9.44,33.76,10.82,10,6,2,100.00,0.00
4928,113.49,67.43,18.28,117.07,14.24,91.08,0.04,58.44,16.81,6,5,1,65.13,1.00
4929,371.95,58.55,31.96,155.88,94.92,108.80,10.29,15.53,17.21,11,5,3,100.00,0.00
4930,459.60,49.62,76.61,184.12,98.59,150.74,-0.00,78.62,16.70,11,4,0,100.00,0.00
4931,211.89,233.15,31.11,151.11,23.50,204.74,18.87,19.59,4.29,8,4,5,100.00,0.00
4932,171.07,68.70,192.74,134.90,66.97,151.32,25.62,34.43,8.52,10,1,1,100.00,0.00
4933,480.78,157.99,189.36,93.20,84.16,285.30,32.80,80.45,12.28,11,6,2,100.00,0.00
4934,222.43,135.46,67.22,121.08,23.37,29.97,22.35,14.64,13.35,9,4,4,100.00,0.00
4935,244.52,173.88,127.95,18.83,18.77,239.58,24.45,69.42,6.69,9,3,2,100.00,0.00
4936,175.82,263.15,106.75,176.78,1.12,100.34,20.42,93.20,13.85,10,5,2,100.00,0.00
4937,454.77,260.32,163.12,108.76,41.20,113.26,39.27,65.59,11.82,11,1,2,100.00,0.00
4938,284.48,135.32,125.49,8.03,89.94,212.65,3.05,74.14,11.34,5,9,2,100.00,0.00
4939,381.09,4.61,0.05,183.98,90.30,278.81,3.31,81.30,13.26,10,5,0,100.00,0.00
4940,405.90,127.93,152.63,97.86,12.77,214.86,-3.68,30.00,12.07,8,5,2,100.00,0.00
4941,170.92,181.86,149.37,173.72,20.44,232.76,14.28,62.29,3.34,8,4,1,100.00,0.00
4942,216.85,167.33,101.94,171.38,40.80,225.23,-5.19,37.82,17.49,13,7,2,100.00,0.00
4943,424.24,195.40,180.58,163.15,78.06,96.29,3.51,32.45,4.81,15,8,1,100.00,0.00
4944,181.63,46.22,181.69,12.28,61.19,227.08,14.13,27.32,14.89,10,5,1,100.00,0.00
4945,396.97,193.96,104.78,49.41,51.38,235.36,37.88,62.69,3.53,14,7,2,100.00,0.00
4946,470.50,54.80,121.60,175.11,59.19,160.02,38.19,81.51,13.22,7,2,4,100.00,0.00
4947,311.61,225.16,199.30,179.80,9.62,161.03,27.19,88.83,17.91,11,6,4,100.00,0.00
4948,370.81,101.73,59.76,91.61,47.77,227.92,9.46,48.57,0.19,7,3,1,100.00,0.00
4949,402.55,212.97,64.92,88.01,99.21,245.11,33.26,43.56,19.59,10,1,3,100.00,0.00
4950,422.52,14.36,36.55,35.03,8.84,101.16,33.77,71.86,0.59,10,1,4,100.00,0.00
4951,197.53,122.36,179.17,193.68,51.92,240.47,35.51,80.23,0.23,9,1,2,100.00,0.00
4952,25.63,211.51,148.90,42.63,29.56,244.26,22.00,32.80,17.15,11,3,3,86.83,0.00
4953,200.94,68.06,21.13,38.19,53.99,70.24,0.09,36.76,14.17,9,1,0,84.14,0.00
4954,336.88,238.59,196.35,132.15,57.38,215.09,-5.45,58.01,2.12,11,5,4,100.00,0.00
4955,225.18,189.23,146.19,48.57,57.75,55.96,35.74,49.99,18.75,6,5,1,100.00,0.00
4956,374.48,176.27,170.10,187.75,85.22,27.91,-7.22,73.52,13.44,12,5,1,100.00,0.00
4957,178.49,106.06,9.63,2.18,38.97,172.36,4.79,55.40,2.22,9,3,0,85.13,0.00
4958,317.37,144.74,100.99,1.15,51.64,272.60,14.35,20.04,17.21,8,2,2,100.00,0.00
4959,93.21,179.20,139.72,100.98,1.09,10.64,-8.90,24.94,9.62,13,6,2,85.01,0.00
4960,374.68,141.74,108.59,97.61,78.96,247.95,35.35,91.17,5.56,13,6,1,100.00,0.00
4961,272.85,209.49,133.33,32.67,25.95,151.94,4.36,30.47,16.50,14,7,3,100.00,0.00
4962,102.03,130.11,163.57,98.90,81.66,258.27,-8.57,14.51,14.77,10,8,2,100.00,0.00
4963,145.96,60.68,74.87,82.33,26.56,253.04,39.68,75.83,12.46,8,5,0,97.09,0.00
4964,374.30,64.18,169.73,178.07,1.08,262.59,5.57,71.56,17.97,10,2,3,100.00,0.00
4965,241.30,1.74,32.58,1.85,15.48,230.66,33.84,64.01,17.23,11,3,1,100.00,0.00
4966,108.02,90.29,54.18,195.25,98.57,252.90,12.67,55.20,4.54,8,4,0,100.00,0.00
4967,483.64,224.68,8.67,124.88,31.98,52.81,23.16,97.26,17.57,11,6,4,100.00,0.00
4968,357.56,238.25,72.89,30.37,10.88,91.16,2.05,20.78,7.48,10,4,1,100.00,0.00
4969,478.57,60.74,75.98,9.35,11.88,72.75,15.14,55.91,8.64,10,11,2,100.00,0.00
4970,213.55,287.71,161.05,107.62,31.03,222.73,2.88,60.76,19.45,17,0,1,100.00,0.00
4971,237.55,150.72,130.63,46.98,3.76,46.09,37.55,12.02,15.20,13,5,2,100.00,0.00
4972,448.98,275.09,87.34,60.23,51.15,54.67,-6.95,47.08,6.43,12,6,2,100.00,0.00
4973,262.52,212.03,130.42,49.03,21.37,263.69,3.73,80.45,12.96,4,4,3,100.00,0.00
4974,353.64,216.73,10.56,130.03,51.93,211.76,34.66,52.40,10.79,11,3,1,100.00,0.00
4975,126.09,25.51,36.05,110.71,14.08,262.61,14.00,88.78,2.33,8,4,2,84.81,0.00
4976,223.36,66.00,125.39,15.59,42.99,41.81,20.00,68.03,17.76,11,1,1,100.00,0.00
4977,61.72,2.64,128.27,105.31,59.79,119.69,22.58,78.95,16.44,14,6,3,67.98,1.00
4978,102.99,214.84,154.83,158.24,6.20,84.95,-6.45,82.40,15.55,9,2,0,100.00,0.00
4979,0.47,103.33,80.60,16.24,39.87,2.90,-9.11,72.06,11.18,7,4,1,30.40,3.00
4980,19.63,236.00,144.51,177.95,30.25,85.36,36.89,77.44,4.42,9,3,3,84.17,0.00
4981,488.64,101.68,136.80,115.66,24.04,113.87,3.58,72.58,17.68,4,7,2,100.00,0.00
4982,121.18,245.80,192.68,190.12,60.45,27.67,9.02,59.54,7.06,8,4,4,100.00,0.00
4983,331.66,39.21,43.03,29.63,58.85,169.95,24.10,60.99,0.40,12,4,1,100.00,0.00
4984,419.55,52.01,110.34,198.71,63.07,114.95,1.82,27.09,19.64,12,6,3,100.00,0.00
4985,275.33,102.26,120.35,128.85,15.89,13.94,26.65,84.47,17.22,11,3,4,100.00,0.00
4986,76.57,122.55,199.73,113.50,28.57,211.19,12.91,38.09,12.45,11,6,3,100.00,0.00
4987,364.06,104.61,40.24,103.06,20.97,218.78,32.83,58.22,0.25,6,2,1,100.00,0.00
4988,300.13,229.09,104.64,4.73,54.05,250.34,3.93,32.46,4.55,8,4,1,100.00,0.00
4989,365.63,29.09,69.24,187.93,46.11,145.66,0.19,72.63,9.04,9,4,3,100.00,0.00
4990,384.87,105.37,105.18,128.80,33.03,290.60,31.58,97.77,12.56,7,5,1,100.00,0.00
4991,487.71,251.17,46.43,18.33,78.60,274.22,6.32,82.17,14.16,12,7,2,100.00,0.00
4992,286.78,20.04,9.52,4.19,9.40,165.41,10.59,65.72,15.77,14,4,2,100.00,0.00
4993,170.82,282.70,114.51,10.16,97.49,133.49,29.69,61.08,11.11,7,6,0,100.00,0.00
4994,324.23,295.90,67.17,121.88,11.65,0.91,21.78,54.08,13.12,8,5,3,100.00,0.00
4995,34.22,26.57,36.39,122.80,77.31,213.30,12.09,28.45,16.22,11,5,1,56.26,2.00
4996,448.70,87.38,64.79,99.93,36.82,169.49,2.49,41.32,14.40,6,3,4,100.00,0.00
4997,59.69,111.72,9.86,61.35,86.53,281.26,28.21,46.58,19.10,15,4,1,67.27,1.00
4998,163.92,232.92,190.09,106.35,7.42,178.27,-0.98,95.01,17.49,15,4,3,100.00,0.00
4999,407.87,178.78,116.23,103.26,37.47,297.86,36.41,48.30,3.39,11,5,1,100.00,0.00
5000,298.66,193.31,162.95,3.88,33.54,256.15,-2.48,62.76,18.95,12,6,1,100.00,0.00
5001,196.82,227.25,84.62,56.49,99.32,286.08,30.25,93.02,4.08,4,4,0,100.00,0.00
5002,236.72,35.39,180.66,10.64,98.55,98.30,11.21,56.66,19.83,10,5,1,100.00,0.00
5003,427.27,249.96,96.66,180.03,18.98,44.80,-0.70,32.63,14.03,13,8,3,100.00,0.00
5004,170.00,211.69,114.79,145.04,62.99,239.06,10.12,44.29,12.55,5,4,3,100.00,0.00
5005,434.82,173.20,98.36,199.22,53.55,235.86,1.08,43.80,6.49,11,7,0,100.00,0.00
